barber_pole_exact,checkerboard_exact,config_sha256,duration_seconds,effort,exit_code,finished_at,has_response,horizontal_disagreement,job_id,leading_indent_rows,line_count,model,narrow_conventional_only,no_prose_or_fences,opening_exactly_one_heart,opening_family,opening_glyph,periodic_fit,periodic_period,periodic_slope,provider,sample_index,started_at,timed_out,vertical_disagreement,wall_begins_next_line,wall_distinct_families,wall_distinct_glyphs,wall_dominant_family,wall_dominant_glyph,wall_family_entropy_bits,wall_glyph_entropy_bits,wall_matches_opening_fraction,wall_max_columns,wall_median_columns,wall_min_columns,wall_occupancy,wall_only_hearts_and_linebreaks,wall_parseable,wall_rectangular,wall_rows,wall_total_hearts
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.197,low,0,2026-09-15T23:49:32.431185+00:00,True,0,codex-gpt-6-astra-low-044,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,44,2026-09-15T23:49:25.234136+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.355,max,0,2026-09-15T23:49:33.751275+00:00,True,0,codex-gpt-6-astra-max-028,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,28,2026-09-15T23:49:22.396300+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,5,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.785,low,0,2026-09-15T23:49:35.174098+00:00,True,0,codex-gpt-6-astra-low-005,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,5,2026-09-15T23:49:28.388876+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.432,high,0,2026-09-15T23:49:36.622703+00:00,True,0,codex-gpt-6-astra-high-036,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,36,2026-09-15T23:49:29.190256+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.894,ultra,0,2026-09-15T23:49:38.054804+00:00,True,0,codex-gpt-6-astra-ultra-018,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,18,2026-09-15T23:49:29.161241+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,17.592,max,0,2026-09-15T23:49:38.996633+00:00,True,0,codex-gpt-6-astra-max-043,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,43,2026-09-15T23:49:21.405118+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.265,low,0,2026-09-15T23:49:42.887971+00:00,True,0,codex-gpt-6-astra-low-031,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,31,2026-09-15T23:49:36.622757+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.59,xhigh,0,2026-09-15T23:49:43.341082+00:00,True,0,codex-gpt-6-astra-xhigh-035,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,35,2026-09-15T23:49:33.751327+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.148,max,0,2026-09-15T23:49:43.579476+00:00,True,0,codex-gpt-6-astra-max-023,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,23,2026-09-15T23:49:32.431230+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.341,high,0,2026-09-15T23:49:44.396207+00:00,True,0,codex-gpt-6-astra-high-015,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,15,2026-09-15T23:49:38.054877+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.696,high,0,2026-09-15T23:49:45.693172+00:00,True,0,codex-gpt-6-astra-high-035,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,35,2026-09-15T23:49:38.996686+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.626,ultra,0,2026-09-15T23:49:45.799751+00:00,True,0,codex-gpt-6-astra-ultra-043,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,43,2026-09-15T23:49:35.174136+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.238,low,0,2026-09-15T23:49:49.578744+00:00,True,0,codex-gpt-6-astra-low-028,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,28,2026-09-15T23:49:43.341136+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.927,ultra,0,2026-09-15T23:49:55.506030+00:00,True,0,codex-gpt-6-astra-ultra-024,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,24,2026-09-15T23:49:43.579524+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.822,xhigh,0,2026-09-15T23:49:58.218533+00:00,True,0,codex-gpt-6-astra-xhigh-028,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,28,2026-09-15T23:49:44.396258+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.838,high,0,2026-09-15T23:49:58.416308+00:00,True,0,codex-gpt-6-astra-high-022,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,22,2026-09-15T23:49:49.578794+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12,12,1.0,True,True,True,1,12
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.557,ultra,0,2026-09-15T23:49:59.356483+00:00,True,0,codex-gpt-6-astra-ultra-012,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,12,2026-09-15T23:49:45.799796+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,14.051,xhigh,0,2026-09-15T23:49:59.744399+00:00,True,0,codex-gpt-6-astra-xhigh-022,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,22,2026-09-15T23:49:45.693230+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,16.991,max,0,2026-09-15T23:49:59.879022+00:00,True,0,codex-gpt-6-astra-max-035,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,35,2026-09-15T23:49:42.888011+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.338,medium,0,2026-09-15T23:50:03.844036+00:00,True,0,codex-gpt-6-astra-medium-023,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,23,2026-09-15T23:49:55.506072+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.305,medium,0,2026-09-15T23:50:10.661751+00:00,True,0,codex-gpt-6-astra-medium-046,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,46,2026-09-15T23:49:59.356525+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,17.869,ultra,0,2026-09-15T23:50:17.613918+00:00,True,0,codex-gpt-6-astra-ultra-039,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,39,2026-09-15T23:49:59.744452+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12,12,1.0,True,True,True,1,12
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,20.899,ultra,0,2026-09-15T23:50:19.314962+00:00,True,0,codex-gpt-6-astra-ultra-044,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,44,2026-09-15T23:49:58.416352+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,6,6.0,6,1.0,True,True,True,4,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,19.175,high,0,2026-09-15T23:50:23.019432+00:00,True,0,codex-gpt-6-astra-high-009,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,9,2026-09-15T23:50:03.844082+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,23.626,ultra,0,2026-09-15T23:50:23.504821+00:00,True,0,codex-gpt-6-astra-ultra-029,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,29,2026-09-15T23:49:59.879075+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,30.043,max,0,2026-09-15T23:50:28.261635+00:00,True,0,codex-gpt-6-astra-max-019,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,19,2026-09-15T23:49:58.218587+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,21.191,xhigh,0,2026-09-15T23:50:31.852568+00:00,True,0,codex-gpt-6-astra-xhigh-027,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,27,2026-09-15T23:50:10.661796+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,19.27,low,0,2026-09-15T23:50:36.884143+00:00,True,0,codex-gpt-6-astra-low-023,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,23,2026-09-15T23:50:17.613958+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,15.691,xhigh,0,2026-09-15T23:50:38.710895+00:00,True,0,codex-gpt-6-astra-xhigh-050,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,50,2026-09-15T23:50:23.019469+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,15.249,low,0,2026-09-15T23:50:38.753760+00:00,True,0,codex-gpt-6-astra-low-004,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,4,2026-09-15T23:50:23.504862+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,19.684,low,0,2026-09-15T23:50:38.998594+00:00,True,0,codex-gpt-6-astra-low-049,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,49,2026-09-15T23:50:19.315001+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.263,medium,0,2026-09-15T23:50:40.525075+00:00,True,0,codex-gpt-6-astra-medium-016,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,16,2026-09-15T23:50:28.261676+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.771,low,0,2026-09-15T23:50:46.524885+00:00,True,0,codex-gpt-6-astra-low-010,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,10,2026-09-15T23:50:38.753810+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,14.737,xhigh,0,2026-09-15T23:50:46.589529+00:00,True,0,codex-gpt-6-astra-xhigh-013,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,13,2026-09-15T23:50:31.852623+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.59,high,0,2026-09-15T23:50:48.114888+00:00,True,0,codex-gpt-6-astra-high-045,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,45,2026-09-15T23:50:40.525129+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,6,6,6,1.0,True,True,True,3,18
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.472,ultra,0,2026-09-15T23:50:48.470369+00:00,True,0,codex-gpt-6-astra-ultra-030,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,30,2026-09-15T23:50:38.998638+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,5,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.944,ultra,0,2026-09-15T23:50:48.655079+00:00,True,0,codex-gpt-6-astra-ultra-022,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,22,2026-09-15T23:50:38.710938+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.904,xhigh,0,2026-09-15T23:50:48.788389+00:00,True,0,codex-gpt-6-astra-xhigh-030,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,30,2026-09-15T23:50:36.884189+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.365,low,0,2026-09-15T23:50:52.889492+00:00,True,0,codex-gpt-6-astra-low-029,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,29,2026-09-15T23:50:46.524933+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.483,low,0,2026-09-15T23:50:53.072757+00:00,True,0,codex-gpt-6-astra-low-001,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,1,2026-09-15T23:50:46.589571+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.713,low,0,2026-09-15T23:50:57.183790+00:00,True,0,codex-gpt-6-astra-low-036,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,36,2026-09-15T23:50:48.470422+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.665,xhigh,0,2026-09-15T23:50:58.319898+00:00,True,0,codex-gpt-6-astra-xhigh-044,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,44,2026-09-15T23:50:48.655120+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.223,ultra,0,2026-09-15T23:50:58.337757+00:00,True,0,codex-gpt-6-astra-ultra-040,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,40,2026-09-15T23:50:48.114942+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.117,high,0,2026-09-15T23:50:58.905726+00:00,True,0,codex-gpt-6-astra-high-028,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,28,2026-09-15T23:50:48.788439+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.879,high,0,2026-09-15T23:51:01.768220+00:00,True,0,codex-gpt-6-astra-high-044,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,44,2026-09-15T23:50:52.889531+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.903,medium,0,2026-09-15T23:51:01.975711+00:00,True,0,codex-gpt-6-astra-medium-036,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,36,2026-09-15T23:50:53.072813+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.532,high,0,2026-09-15T23:51:03.869771+00:00,True,0,codex-gpt-6-astra-high-010,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,10,2026-09-15T23:50:58.337805+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.575,ultra,0,2026-09-15T23:51:05.758829+00:00,True,0,codex-gpt-6-astra-ultra-013,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,13,2026-09-15T23:50:57.183829+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12,12,1.0,True,True,True,1,12
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.001,xhigh,0,2026-09-15T23:51:06.320688+00:00,True,0,codex-gpt-6-astra-xhigh-023,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,23,2026-09-15T23:50:58.319942+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,6,6,6,1.0,True,True,True,3,18
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.102,max,0,2026-09-15T23:51:12.971787+00:00,True,0,codex-gpt-6-astra-max-021,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,21,2026-09-15T23:51:03.869820+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,14.43,max,0,2026-09-15T23:51:13.335992+00:00,True,0,codex-gpt-6-astra-max-032,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,32,2026-09-15T23:50:58.905767+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.764,low,0,2026-09-15T23:51:13.523342+00:00,True,0,codex-gpt-6-astra-low-035,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,35,2026-09-15T23:51:05.758868+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.203,xhigh,0,2026-09-15T23:51:15.523678+00:00,True,0,codex-gpt-6-astra-xhigh-016,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,16,2026-09-15T23:51:06.320727+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,15.296,max,0,2026-09-15T23:51:17.063915+00:00,True,0,codex-gpt-6-astra-max-011,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,11,2026-09-15T23:51:01.768259+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.023,low,0,2026-09-15T23:51:19.359079+00:00,True,0,codex-gpt-6-astra-low-047,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,47,2026-09-15T23:51:13.336044+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,17.494,max,0,2026-09-15T23:51:19.469750+00:00,True,0,codex-gpt-6-astra-max-017,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,17,2026-09-15T23:51:01.975754+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.417,max,0,2026-09-15T23:51:25.940443+00:00,True,0,codex-gpt-6-astra-max-046,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,46,2026-09-15T23:51:13.523381+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.933,ultra,0,2026-09-15T23:51:25.996691+00:00,True,0,codex-gpt-6-astra-ultra-008,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,8,2026-09-15T23:51:17.063956+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.368,max,0,2026-09-15T23:51:26.339947+00:00,True,0,codex-gpt-6-astra-max-002,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,2,2026-09-15T23:51:12.971832+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.705,ultra,0,2026-09-15T23:51:28.174779+00:00,True,0,codex-gpt-6-astra-ultra-014,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,14,2026-09-15T23:51:19.469804+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.45,high,0,2026-09-15T23:51:28.809101+00:00,True,0,codex-gpt-6-astra-high-039,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,39,2026-09-15T23:51:19.359124+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,15.016,max,0,2026-09-15T23:51:30.540187+00:00,True,0,codex-gpt-6-astra-max-015,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,15,2026-09-15T23:51:15.523715+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.87,low,0,2026-09-15T23:51:32.209978+00:00,True,0,codex-gpt-6-astra-low-041,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,41,2026-09-15T23:51:26.339984+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.746,medium,0,2026-09-15T23:51:32.743165+00:00,True,0,codex-gpt-6-astra-medium-030,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,30,2026-09-15T23:51:25.996750+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.399,ultra,0,2026-09-15T23:51:34.339053+00:00,True,0,codex-gpt-6-astra-ultra-041,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,41,2026-09-15T23:51:25.940485+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.282,low,0,2026-09-15T23:51:36.091277+00:00,True,0,codex-gpt-6-astra-low-034,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,34,2026-09-15T23:51:28.809153+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.624,ultra,0,2026-09-15T23:51:36.798804+00:00,True,0,codex-gpt-6-astra-ultra-019,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,19,2026-09-15T23:51:28.174827+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
